component1,component2,component3,component4,component5,component6,component7,component8,component9,component10,class_label
-1.8891184834372075,2.4644104508434079,-0.45818363604347434,0.41349382533295387,0.099695291010803946,-0.052215568328482391,0.043010968315330508,-0.10766348806823756,0.31427148932253302,-0.17358073321678127,1.0
-3.3015836329812216,-0.85327573070547402,-0.0095186827015450153,-0.12616744491598741,0.033148948982487811,0.093304312604636827,-0.26096327250979073,0.06685474795841205,-0.45638419215870235,0.017286526758331845,1.0
-5.2099196398222727,-1.5366600958753402,-0.028291166164923859,-0.086762677460521145,-0.01225666880463999,-0.11649023585886069,-0.11756749260290961,-0.2118199847351058,-0.100952750832964,-0.22658169348412915,1.0
-5.0681787897173596,-2.3128647145743857,0.19403396146667373,-0.17629337018503366,-0.13338156795479689,-0.10603172082435128,-0.16853125175998479,-0.19628323807533513,-0.083343678928624848,-0.015169980322705464,1.0
-3.6746288596800945,0.092544136681746977,-0.19698466956776672,0.099334464864034411,0.37699475879435962,0.24101304159090653,0.0046545854897459089,0.012903830101779703,0.087806004428722828,0.11368870075005783,1.0
-5.4817137918806971,-1.8013700533375105,0.19877852783499483,-0.083353511309819231,-0.19369972312064621,-0.015981308638971001,0.13499817888837071,-0.059397436737077168,-0.2206040629691263,-0.093202146952877388,1.0
-4.7689041494705808,-0.97497017130957719,0.12046382543746119,-0.15904785202607943,-0.093583396250920672,0.24679930153519528,0.27193310981073443,0.050989336110454066,0.090458809260923215,0.13856933328165266,1.0
-3.4238931972467523,0.32591710444956273,-0.24430936141508719,-0.013497732251862599,-0.03520211198092757,-0.092143096416613932,0.13454667267522824,-0.023819581620810583,-0.051103542343290918,-0.31204090326150519,1.0
-1.7180402263059045,1.371100574654188,-0.31576034245109424,-0.024655832103320105,0.24086606440758537,0.30664869251291299,0.29304070151259148,-0.016203213621407277,0.040010009760300939,0.095457485346714166,1.0
-5.0880158285212422,-0.78642185282903143,-0.020102847691293214,-0.09170775114511219,-0.21819435831128828,0.037025262154162492,0.28460183819288554,0.11936130215634044,-0.10644690044219896,0.37773326895198411,1.0
-2.2130156778780972,1.9719162753302109,-0.34254978117141888,0.43330226884519474,0.053667619984383942,-0.43565008827905999,0.20793566542069877,0.028931133263494047,-0.13201349338364562,0.1722364382265919,1.0
-5.3055791026569441,-1.3683446094316811,0.17170572792091146,-0.23499146694682899,-0.11129230588406527,0.071811976993370288,-0.30253920978075621,0.21674667121847183,0.00024098280314909439,-0.17450919230836864,1.0
-3.9377452139096971,0.15770105350655608,-0.113663674557535,-0.06692577642661772,-0.13697721053632417,0.052835948781934351,0.15756469019115901,0.00059885289552181304,-0.10238214130901074,0.040443409796899324,1.0
-4.6811946834534552,-0.4699512559863796,0.52743814710972314,-0.22683251276561631,-0.13389392655054955,-0.26043466610310956,0.04435528684678388,-0.1130492877821795,0.0090138325468533346,0.082256659764562548,1.0
-3.0691108094007089,1.10032783365302,-0.5778879408773484,0.45993244978468778,0.049758208734093826,-0.1162518301022796,0.21036931311725382,0.040060304880221734,0.050563562795534707,-0.091997321807550922,1.0
-4.9922140416486487,-1.4098464370704307,-0.22591963338687718,0.049931045708883827,-0.067223620618781899,0.31977587304502336,-0.45350088584458886,0.32845667367922715,-0.1831052525941872,-0.21984104466683124,1.0
-5.0273608828628591,-0.80637261725393383,0.089716257338908284,-0.11399505231176064,-0.5137949359030114,-0.22716887685229215,-0.41725831822964815,-0.22812747142638601,0.21801309487279563,0.018036075598238974,1.0
-4.3103725049134392,-0.40189845581539518,0.5528966246036553,-0.24281967972333765,-0.074250141726206489,0.084937302829062769,0.097702324443189631,0.31188486191341325,0.072524864896734612,0.040011838705736685,1.0
-3.6547735632718887,-2.3496991740602988,-0.10585393428322258,0.012811447532129898,0.13370036429717203,0.012766701900631984,0.036697904214419104,-0.37639089764471922,0.054945061494884158,0.038316896346207351,1.0
-3.596647995836904,0.4876221595463211,-0.40611789175825724,0.28401287972340633,-0.023288594010297568,0.19623210910831648,-0.13472651054067067,0.06144302943460226,0.040220555498741366,-0.060058894073229639,1.0
-5.2976684856655982,-1.3812925731462977,0.06505811543540195,-0.18290354376761336,-0.091232310985659357,-0.063066739276755795,0.094459508666665651,0.12184709085011976,0.047563386214737775,0.079457099601528566,1.0
-4.3741441451461895,-1.36508587686727,-0.097902160952328163,0.11758894717295923,0.096713880240504299,0.3347604331411545,-0.26260452038899973,0.18968498378184981,-0.11730935609986982,0.054452809141104598,1.0
-3.9618583042361153,0.14929666540708747,-0.25526337487334905,0.28311467197182388,0.12191671040072664,-0.25949194666754383,0.12610118288474234,-0.25415846305078627,0.006051717472509514,0.11651804955110061,1.0
-3.4588745325578403,0.32545503551894389,-0.18840555543943949,0.094766148066441749,0.34336024610329935,0.017486085406145904,0.17678182977397849,0.14551803898379623,-0.13994475602683393,0.14697397275403329,1.0
-5.6718952129936175,-1.9066382889493241,0.18627419390095762,-0.15876556463461028,0.1186028464448716,-0.083419703934944564,-0.081340545862474287,-0.097559975521149159,-0.059699305261865988,-0.1008892658673519,1.0
-2.7149386219160094,1.1112581869948754,-0.35874499213225064,0.36575243419042625,0.36918991691212927,0.11050719264552006,0.048464296997960177,0.11635506922869801,-0.39066893897668847,-0.16330746338979824,1.0
-4.8110764948424967,-1.4077332948559129,0.29601511186036417,-0.29282130846036392,-0.090491301062993343,-0.16967662958133434,0.36509307897389348,0.12592671234771766,-0.071501377349744891,-0.079585283610207058,1.0
-5.257745656048038,-1.3368492104080474,0.24749284189969128,-0.22228947592573017,0.38312265522125327,0.14228946014880584,-0.031847927638341225,-0.052421058772577467,0.08036619806848512,0.11661849123242396,1.0
-6.6970576926272152,-2.88662124720351,0.53389812994926134,-0.31846595566701874,0.11224240454593128,-0.092153119157317998,-0.06059404637719925,0.11145645430645566,0.1667358573504315,-0.27742385672747266,1.0
-5.9624157014737991,-1.876529423147725,0.43661415956282168,-0.49772709954194516,-0.16457316563798996,-0.18050136135429071,0.44160905029507114,0.013135057187742952,0.045907477563534957,-0.061935001273331972,1.0
-4.7600870555081825,-0.66253462385723783,0.58021947560794218,-0.36108233344635987,-0.26747986336301849,0.15980437030569197,0.18107065277865372,-0.0096220795621151153,-0.022346291643247314,0.11971913635750379,1.0
-4.0925519612725498,-0.15728865044038851,-0.18744954125313032,-0.0033472747480079528,0.27012752352301411,0.15148318584609541,0.15543011125692477,0.043811473839079053,0.1628638932262178,0.040417582963901619,1.0
-3.683910879624432,0.52121728169969006,-0.21520593131436486,0.056401535001659515,0.26854935940257391,-0.023135033155948909,-0.029562371745954181,0.0060489730163801742,-0.15450978987695421,0.19548739887752864,1.0
-5.7857575725892447,-2.2373866044716078,0.19287968139252035,-0.1640747084536025,-0.56096447916811676,-0.022040416726858043,-0.30775826890258989,-0.1792930243046616,-0.015815507059897559,0.040549230638985821,1.0
-3.0481803577783131,-1.4738904796029537,-0.033903283052559505,0.027595093635297309,0.37126715266454019,-0.052979382133966475,0.037408638537804843,0.05361394989109533,-0.18981019632500304,0.030213737566090599,1.0
-2.5974269829177428,1.4170041953161352,-0.59127221461185342,0.30885725412311371,-0.11309713661814083,-0.26667876328496098,0.1772725574174252,-0.013225397593466665,-0.29216160237617017,0.0068156267032128794,1.0
-5.9608754362844971,-1.939551610745299,-0.048774425715602712,-0.101810313902423,0.057495948142024349,-0.026316923155846755,-0.090231876615192885,0.036441332176941274,-0.1768668284597201,0.084449296499458024,1.0
-1.6192461703876198,2.420276336748076,-0.55366631860257465,0.38764311654421862,0.14551357981034982,-0.24660116167045704,0.36375585660656151,-0.20288139755304826,0.039852223258309227,0.0045461482217710797,1.0
-4.0599601879523828,-0.79412189291560586,0.12483360594023152,-0.17912473004679003,0.017681052595469697,-0.10355768751871799,-0.19226048179901883,0.15576081641186568,-0.30609384241399373,0.041090466286884196,1.0
-1.2153944522396709,2.3312111633793791,-0.33193102932997942,0.51754079015209442,0.43468114968115301,-0.20943710410135555,0.36710259538490614,-0.073866472103526565,0.046544102862722349,-0.22840058243721273,1.0
-2.4234728523531017,1.4256472444482886,-0.50487316144053518,0.1966341345584709,0.17634057320020052,0.041445600099722917,-0.025077812252685235,-0.42373618640050814,0.1194914415880842,-0.10894408578464068,1.0
-5.1686478027144904,-0.37581659321971234,-0.43568790907474841,0.34521534859598124,-0.091835592939751173,0.074229517887253141,-0.086037425282794469,-0.047359315683955988,0.032159945741258876,0.27645368636992468,1.0
-4.3993163611898947,-1.4043018392023077,0.23052732681151722,-0.27454125290036929,0.12736065783399772,0.094236390581562288,-0.0034143159921843896,0.2053828794495835,-0.23549744233819092,-0.10457222138627048,1.0
-2.3458023667038326,0.8314820112365241,-0.19858005920719479,0.080625653040838283,-0.15101328067377293,0.20439054318669103,0.31070139031098487,-0.09127123828110098,-0.13981412849620778,0.26646813115070606,1.0
-3.4535032524386917,0.32519710467052876,-0.66895874886765172,0.2351253221504995,0.16669274790161762,0.44520927171687369,0.26467270294851192,-0.1128348857636807,0.13115531589637835,-0.042004815777473899,1.0
-6.1119599901726644,-2.6983098934795677,0.303483171150502,-0.17497879440130998,-0.53496477954453037,0.13076250345958967,-0.096297703566057033,-0.003310188885876223,-0.10553741591668361,-0.021538108190905809,1.0
-2.3241767129968047,1.6315096339726383,-0.38261430790951001,0.25241994548428864,0.011657274769966778,0.21942099282654953,-0.094453113428185853,-0.25322389105120591,-0.11880816974187185,0.21753832482079954,1.0
-3.7758146647922968,-0.46655746922775876,0.20078238723878827,-0.28322456873346563,-0.14352890484012906,0.06456870004559373,0.33221700787934716,-0.27565695606488794,-0.20319523421738328,0.20736811461986343,1.0
-1.4923478775461476,2.720405745937537,-0.39134178183934626,0.48017974281744685,-0.19231381052865593,-0.039368900816437964,0.15359517134831718,-0.12620963707000535,0.35808004076238897,-0.17119333279483501,1.0
-6.5483375626086735,-2.1397610016417743,0.6012011535056756,-0.26296933268760248,0.068585698783962645,-0.16826462462331929,0.09920167349094472,-0.11871214766585621,0.065513879393373525,0.04399435993104301,1.0
-3.4369374264576114,-0.36090474263165845,-0.16545767933131228,-0.20521349623372606,-0.33592715094189446,0.14611719783524771,-0.13801076486052302,-0.19456767123556251,-0.18718126450145992,-0.054043713735823881,1.0
-5.8513888869284036,-1.7684987149063651,0.32459695097338753,-0.21004010802727507,-0.15342054673416858,-0.010648936851237511,-0.13348292106124968,-0.10103717733726789,0.049094429432563466,0.19776498438490597,1.0
-2.5037637705528009,0.23885616114153754,-0.0084957067214032206,0.078948226516062467,-0.085995763638726769,-0.24396556207743048,0.017462851638349354,0.0064880075090469804,0.151673506279105,-0.091484328284147501,1.0
-4.6412670165506178,-0.72392545806351238,0.09724367199686286,-0.18425475914465841,-0.24690967075428943,0.17323624636085444,0.15583844347888873,-0.31463247699919772,0.11730640642768612,0.030834924411705201,1.0
-5.5124599375712764,-2.0837021404958986,0.34634512897230219,-0.18708651106355298,-0.0095201707545436755,0.10306831011593845,-0.016935195919976585,0.080021491652728677,-0.33086856194845787,0.24798162732161699,1.0
-4.8962180245947309,-0.64874365096226738,-0.29782952253204265,0.1898035426599099,0.33382502968953087,0.15823201363777484,-0.18438633283674474,-0.24900393757624556,0.0089213841356296005,0.069273034173833972,1.0
-6.9093291468176625,-2.8282956413021938,0.65397704654023392,-0.24675784048875929,0.057551678854402384,-0.24533863280040205,-0.16794153289804267,0.08355839912959992,-0.059585884034202168,0.071164573559513389,1.0
-4.3305899667059657,-0.31337656394807034,-0.43457630042507073,0.13432284619377191,-0.19610766814029082,-0.06504690002498166,-0.033484698769889028,0.10837826465683045,0.25775485990716052,-0.21246855133078085,1.0
-3.1688929725604869,1.3611601338453216,0.17092281941352555,0.047535292808729118,0.32699974836095475,0.0033791416615755947,0.087833420400484988,0.38692907180521618,-0.044965202382739024,-0.3151164502066322,1.0
-3.2348581981712088,0.92826964209155838,-0.5032776032322297,0.11337856641517229,-0.20264725488961574,0.079186859460707443,0.22947409766314542,-0.24868587416357207,0.05543293091481015,-0.036308824878677863,1.0
-1.2920877275483758,1.7726477428445084,-0.59272360283849823,0.41296143793225082,0.074685833141419883,-0.14149770294120856,0.30060876982503898,0.20255543568926657,-0.1533178656726788,0.068496081832614353,1.0
-3.7091046223106487,0.35891740671602207,-0.42286750555019248,0.096940971648112273,-0.39151055223897613,0.12902910953256405,-0.022201421345226641,-0.1688788669805367,-0.19717577171846395,0.039587789312482989,1.0
-2.9364177568826704,0.79119984780939701,-0.32480974090432396,0.2425646140736272,0.10938337076123456,-0.25050041911907306,0.10083157158257805,-0.0069120721091952258,0.1642420796835859,-0.082221452891402091,1.0
-6.4119432902004476,-1.9159787318320072,0.73713697501395714,-0.3147723222843512,-0.096760422388628503,-0.42614447682594164,0.27121110540640569,0.33794606877746258,-0.34435448352799003,0.12560250807888482,1.0
-3.0746702694859156,-0.46781658500914397,-0.14178083693159207,-0.1655143406397532,-0.02342449743876179,0.037832320734831178,0.0035510598074045782,0.22694452885196578,-0.19127676215811462,-0.16758922409696664,1.0
-3.2376890093263597,0.56296874110047823,-0.38560179067585071,0.16897884252489526,0.16702352528888623,-0.011990378707430832,0.3348645342531526,0.10378860078080054,-0.095938777540202927,0.12948591940709123,1.0
-1.6817004944153096,0.2760566658895533,-0.18297962132219073,0.095888933582462685,-0.022331997684521807,0.23077502835309505,-0.20420294606731254,0.077145583061313291,-0.30324070615894716,-0.22074719575223711,1.0
-5.5979306454478195,-0.94054758761584711,0.84597888480002159,-0.2236300255346346,-0.14141195582806909,-0.31929078248468568,-0.056567182088382052,0.17487067689418562,-0.050804030256325593,-0.0036227496468679999,1.0
-1.4760250075742922,2.4659432863181525,-0.50860692724354628,0.3570511574720247,-0.094231759664521519,0.30668229108865175,0.38935204694701009,-0.11443470875805516,0.12851276964380046,0.043447642930765085,1.0
-4.4589640267264716,-2.1851902712620075,0.024606986582705916,-0.10539784954167428,0.21581887937832686,0.0049592003571869428,-0.25527078426440786,-0.19109701898899867,-0.094491030368750617,-0.015288315318185244,1.0
-3.6572287789076028,-2.1662443471317205,-0.11484387305007128,0.017247138483528695,-0.20852537985223679,0.14665640472770944,0.052218099042623263,-0.19705575392932995,-0.11220815606276817,-0.010756878306118649,1.0
-2.0409480331279739,1.6578621291738473,-0.39997770426165624,0.31374423509164279,0.31322380178649017,-0.28723467950291831,0.1166166691524835,0.2218471420436601,-0.22403129312145859,-0.1284198927621831,1.0
-3.6237981706465199,0.65231905247393007,-0.4969968498758594,0.17011945110089463,0.062453004769802943,-0.14981735943746979,-0.0078015048072864858,-0.1005337419866781,-0.03331128151163041,-0.028728826437489176,1.0
-6.6834100321780285,-2.8651124820985574,0.48190815103491585,-0.27567804998514822,-0.18230516916547893,-0.23613999597969579,0.020743492840111549,-0.1995779743974162,0.023553662679937654,0.0012808551566089027,1.0
-2.7422512060100459,0.6142749102555306,-0.048784226589189364,-0.044186962540529166,0.25889216491839429,-0.064916244783461641,0.21326348460459127,-0.034803639783349022,-0.1390407291868995,-0.12793445207861739,1.0
-4.9610018305711598,-1.3291708466645427,0.36769387122560909,0.43219402658458278,0.12601762103814532,-0.24483002936050147,-0.14101442026041966,0.011116736041696456,-0.076822292549405258,-0.0928148949661457,2.0
-5.073172903898433,-1.0327662476388881,0.41742315357773363,0.29738536987202036,0.027046006113665297,0.33950505396095787,0.14457112521588222,0.044944584661524255,0.11080109625866283,0.059603656071841579,2.0
-3.1836515248628232,0.49032519623341009,-0.59115816700857116,0.14520866186140421,-0.50003558150342597,-0.081770698325988211,-0.044615253857981811,-0.15370217801068131,-0.15006102712581901,-0.34818613670514464,2.0
-5.2041032436272641,-1.61883994436453,0.23394112032944561,0.083945015331759298,-0.13682971140726782,0.086063800952229139,-0.15247233341507294,-0.077423199260194364,0.028151477199819874,-0.20554916246172364,2.0
-2.6325217650399031,1.1474502493683028,0.65983419669455379,0.093525501936575522,0.051086491540360629,-0.13016844290677479,-0.22645327012667091,-0.053374658477631155,-0.1416591035320561,-0.10114480316035022,2.0
-1.9770390425989535,1.8816071397928857,0.027751360938104864,0.4419350396110131,-0.03829886621220769,-0.12846468624019772,-0.17757567189868875,0.043578126017470208,0.0015972483398640381,0.16477394176222798,2.0
-5.13870317418806,-1.262836812035,0.30669693716428764,0.084579471662926647,0.1168856616275282,0.20188840603864411,0.29494890258438256,0.0028959603828523773,-0.18784906402647547,-0.14242254905946941,2.0
-2.2157839252683642,1.7276167426330864,-0.068270845508491607,0.57556355636996881,0.43941218601161947,-0.077577271083089788,0.21728438700147276,0.074076051066971432,-0.013477395545288862,0.04517709758101373,2.0
-5.8176075542714543,-2.979904524644434,0.5438944852320774,-0.12075717858798232,0.17079369796974175,-0.097630761019494361,-0.084882607175981215,0.17138361189598139,-0.16559108904625147,-0.21982490444525785,2.0
-5.2826945979897095,-1.3485709280321045,0.56281467138442354,-0.038240921209793374,-0.028349850723509408,0.18342017513852765,-0.0099722790172321572,-0.034180087624618188,0.24541553568098251,-0.052658953096535122,2.0
-1.3784863076705076,2.0887928342001278,-0.45119540522127721,0.59382332821838912,0.024545511213879254,0.14824740983277737,-0.072793095456005208,0.29187092195496622,-0.151565934221355,-0.15249801367774116,2.0
-1.0253881044168285,2.8033257503149995,-0.01691010149029978,0.53669136063952616,0.14083191479163443,-0.4435223316326431,-0.20835658283102562,0.17610845147651374,-0.054200619671831179,0.0088469113297132747,2.0
-3.4538432303783448,0.074543194129499474,-0.25190608150403654,0.5480453551990212,-0.21343471477586734,-0.32483088341495853,0.07891273381168297,-0.1646142637504634,0.12253864246510113,0.081731857213220044,2.0
-2.9210701016216412,-1.0680539072883448,0.092117177831276931,0.037349228428382369,0.21517692139665193,-0.29155325851124947,-0.21513158189367057,0.021499491562437436,-0.0091454989698312259,-0.046651269931793291,2.0
-1.4568937085546263,2.4976321710070977,0.075756423600308806,0.43688114790436494,0.061358413791995872,-0.50800603429183822,0.13827227706802944,0.081588705979355913,-0.0082865212767467885,-0.12256745652215968,2.0
-4.3256491825442129,-1.9364162875038493,0.041305499064410847,0.28757257971314892,0.24876481472179829,0.32987541033329809,0.30304044562691457,0.26876095590610843,0.018537562297796229,-0.22468390311447781,2.0
-1.5332860893176741,2.7129033432225698,0.14845869941391451,0.47734420405341027,0.035163690005093055,-0.17368498095394741,-0.098009278601833574,0.25009859079092983,0.1548097316665776,-0.17253606957822945,2.0
-2.7883962724761826,0.70816134805033937,-0.58711422295988325,0.13110890451400564,-0.27469349875408094,0.30138291064706008,0.14437885257122143,0.065673242323448136,-0.18577368848758868,-0.14039805064180425,2.0
-2.5167332377322986,1.1743785648561147,0.22580699537189827,0.4565806902161037,-0.042239313788414355,0.052402352643560801,-0.23912547257751229,-0.069198020181142891,0.28040820750354184,-0.15910325535358327,2.0
-3.0642396552171878,0.21620013649309752,-0.53014527122198052,0.040647278892231714,0.082195067325240623,0.11421988751530164,-0.27079821577768126,-0.16554456622451522,-0.24215653935641085,0.020640788240117391,2.0
-2.883812791139492,1.0964188485070849,0.96415479271989657,-0.15893746245768217,-0.19238103832863901,0.27122455677324681,-0.19902830900485874,-0.051775349113133674,0.19966445054354648,-0.00092808194704661483,2.0
-3.7483195870184094,-0.38815490845489009,-0.12021048166975708,0.2316126512284617,0.37504152518949091,0.38957680161485703,-0.24545880873424678,-0.18190344133895181,-0.094067957533257668,-0.089293249120412269,2.0
-4.791328802225074,-0.98417973033317796,0.37750277165616991,0.21615808105136317,-0.14241558825476847,-0.036928061806310773,-0.069201345320987817,0.095275362921094314,0.28275352383962871,-0.25646044885227931,2.0
-1.2604942573651321,1.3965790623454939,0.3059953856501369,0.045146732805777474,-0.32550215294368462,0.11728653852614473,0.23409842531520797,-0.065007282792449383,0.23212986990942125,0.037462409599978583,2.0
-2.8962055180827049,0.86388568708905289,0.73209660506015983,0.056351560810220858,-0.23454180342391781,0.17976355682283537,0.32350118097203501,0.13788043840264255,0.0026365139293454218,-0.13622131243489086,2.0
-0.86849739749838439,3.2722806786803824,0.064564428609768104,0.47917260077797297,-0.1513600542614881,-0.15565691064495646,0.053278898672554267,-0.00061940146786934906,-0.23976906271939807,0.10097748993970553,2.0
-3.6790084010141553,-0.0075304877881813923,-0.092630803344710494,0.31389933544360699,0.30247695881297393,0.29476530361001707,0.067884514771591464,-0.18208424861428821,-0.090326222483699856,-0.1380806519823066,2.0
-1.177426215416117,2.2203479841061884,-0.28682934476181798,0.64295151215151025,0.39626100713791296,-0.077468227765233308,-0.26556665270877222,-0.02054486830440785,0.061526718731653746,0.025723561469332606,2.0
-2.8526880607296889,1.0842603332687917,0.48284117704214891,-0.11169416219308942,0.060760343190633864,0.24266653356434614,0.23730480404337526,0.014590695798858863,0.2120563865810349,-0.079831286697206905,2.0
-1.5359050320805931,2.4917829811471859,0.037794118633850807,0.40764476454717818,-0.02568862750107757,-0.035761490587417517,0.38519304756832212,-0.0076576430933238092,0.08359760476874771,-0.10711919952517938,2.0
-2.5588359467855892,1.2580344868378324,0.3160767911585175,0.38435201853127698,0.26568087258086043,-0.069373780001280735,-0.14820320153797664,-0.10946933040760093,-0.065006351056838302,0.051962219897060652,2.0
-2.926736602864934,0.84042308173501523,0.55519910896933977,0.23921590177114169,0.19898646776939125,0.04544104595768686,0.081856345169149705,-0.021531848917561193,-0.15265738656057343,0.33527941325255423,2.0
-2.2809853472625594,2.2402216652157092,-0.061688092152086683,0.53102392788681718,0.2367724187447694,-0.10754022376653141,0.21016851527280977,0.071065533319825541,0.16374090696339164,0.051367881905178159,2.0
-3.1149952090299857,0.46766522844715236,-0.44942191605551146,0.11941447989741809,-0.097554593997578321,-0.15731725564849797,-0.29538620632182555,-0.009211413381794804,-0.13052381623394865,-0.14775509403160569,2.0
-3.0183402342861103,0.75754037666447294,0.79450690392155066,-0.075404835732908099,0.039930896890808011,0.35689449360639997,-0.042762813322338444,0.25705309096445544,0.051059164999412973,-0.096654875560374748,2.0
-3.2725300773382013,0.23489285910748503,0.42823879685827421,0.28319043307483915,0.13225036901054282,0.14190073140230347,0.17149628553742752,0.079079565299768492,0.10326659811975261,-0.034210095758723635,2.0
-3.3544243594296619,0.17815753671564735,0.51846042779873847,0.18690588747359141,0.14011546265381342,-0.4319578466907022,-0.023281889502569306,0.075982181106485761,-0.056515268318760983,-0.051026210816690128,2.0
-3.8365994334037739,-0.17945340755532352,0.1223725178660873,0.37125880535549582,0.23270191286353581,-0.055213808873334512,0.070157952540671795,0.019237469619272848,-0.20508413007314122,-0.00989868959267938,2.0
-3.1670064831724538,0.25226193495888344,0.62224099551043976,-0.21042234663529794,-0.31263349293045017,-0.065258969537413974,0.1673389831395104,-0.083318510407085378,0.18830887353696793,-0.087406375685215768,2.0
-2.963487185675735,0.19667051346416678,0.55845819035805566,-0.022796660615571968,0.087744857055249523,-0.323903109231787,-0.39109441543101142,-0.02148158805550494,-0.040531050879605672,0.043438904626339106,2.0
